gata,adress,stadsdel,parkeringsomrade,platstyp,taxa,ovrig_info,giltigt_fran,start_manad,slut_manad,start_dag,slut_dag,start_tid,slut_tid,veckodag,longitud,latitud,fordon,beslut,rdt_url
Naumannsvägen,Naumannsvägen 1 - 7,Hägersten,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid fredag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,5,10,16,31,,,,17.964433,59.303981,fordon,0180 2019-04633,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04633
Naumannsvägen,Naumannsvägen 1 - 7,Hägersten,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid fredag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,11,5,1,15,1600,800,fredag,17.964433,59.303981,fordon,0180 2019-04633,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04633
Telefonvägen,Telefonvägen 24 - 22B,Midsommarkransen,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid tisdag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,5,10,16,31,,,,17.993943,59.29796,fordon,0180 2019-04654,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04654
Telefonvägen,Telefonvägen 24 - 22B,Midsommarkransen,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid tisdag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,11,5,1,15,1600,800,tisdag,17.993943,59.29796,fordon,0180 2019-04654,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04654
Telefonvägen,Telefonvägen 22B - 22A,Midsommarkransen,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid tisdag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,5,10,16,31,,,,17.994801,59.298064,fordon,0180 2019-04654,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04654
Telefonvägen,Telefonvägen 22B - 22A,Midsommarkransen,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid tisdag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,11,5,1,15,1600,800,tisdag,17.994801,59.298064,fordon,0180 2019-04654,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04654
Hägerstensvägen,Hägerstensvägen 239B - 239A,Hägersten,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid onsdag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,5,10,16,31,,,,17.97796,59.304315,fordon,0180 2019-04656,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04656
Hägerstensvägen,Hägerstensvägen 239B - 239A,Hägersten,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid onsdag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,11,5,1,15,1600,800,onsdag,17.97796,59.304315,fordon,0180 2019-04656,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04656
Hägerstensvägen,Hägerstensvägen 235A - 233,Hägersten,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid onsdag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,5,10,16,31,,,,17.981707,59.304614,fordon,0180 2019-04656,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04656
Hägerstensvägen,Hägerstensvägen 235A - 233,Hägersten,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid onsdag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,11,5,1,15,1600,800,onsdag,17.981707,59.304614,fordon,0180 2019-04656,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04656
Hägerstensvägen,Hägerstensvägen 235C - 235B,Hägersten,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid onsdag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,5,10,16,31,,,,17.981032,59.304587,fordon,0180 2019-04656,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04656
Hägerstensvägen,Hägerstensvägen 235C - 235B,Hägersten,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid onsdag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,11,5,1,15,1600,800,onsdag,17.981032,59.304587,fordon,0180 2019-04656,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04656
Hägerstensvägen,Hägerstensvägen 235D - 235C,Hägersten,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid onsdag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,5,10,16,31,,,,17.98035,59.30456,fordon,0180 2019-04656,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04656
Hägerstensvägen,Hägerstensvägen 235D - 235C,Hägersten,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid onsdag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,11,5,1,15,1600,800,onsdag,17.98035,59.30456,fordon,0180 2019-04656,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04656
Hägerstensvägen,Hägerstensvägen 237C - 237A,Hägersten,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid onsdag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,5,10,16,31,,,,17.979511,59.304522,fordon,0180 2019-04656,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04656
Inteckningsvägen,Inteckningsvägen 32,Hägerstensåsen,Hägersten,Reserverad p-plats motorcykel boende,"taxa 15: Vardagar utom vardag före sön- och helgdag klockan 07.00 - 19.00, 2,50 kr/tim.",Servicetid fredag 08:00-16:00 1/11 - 15/5,2019-05-31T22:00:00Z,5,10,16,31,,,,17.983689,59.292577,motorcykel,0180 2019-02207,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=02207
Inteckningsvägen,Inteckningsvägen 32,Hägerstensåsen,Hägersten,Reserverad p-plats motorcykel boende,"taxa 15: Vardagar utom vardag före sön- och helgdag klockan 07.00 - 19.00, 2,50 kr/tim.",Servicetid fredag 08:00-16:00 1/11 - 15/5,2019-05-31T22:00:00Z,11,5,1,15,1600,800,fredag,17.983689,59.292577,motorcykel,0180 2019-02207,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=02207
Olovslundsvägen,Olovslundsvägen 9 - 17,Olovslund,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid torsdag 08:00-16:00 1/11 - 15/5,2019-02-28T23:00:00Z,5,10,16,31,,,,17.938976,59.32987,fordon,0180 2019-00680,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=00680
Olovslundsvägen,Olovslundsvägen 9 - 17,Olovslund,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid torsdag 08:00-16:00 1/11 - 15/5,2019-02-28T23:00:00Z,11,5,1,15,1600,800,torsdag,17.938976,59.32987,fordon,0180 2019-00680,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=00680
Törnrosvägen,Törnrosvägen 2 - 11,Äppelviken,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid tisdag 08:00-16:00 1/11 - 15/5,2019-02-28T23:00:00Z,5,10,16,31,,,,17.978884,59.33073,fordon,0180 2019-01358,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=01358
Törnrosvägen,Törnrosvägen 2 - 11,Äppelviken,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid tisdag 08:00-16:00 1/11 - 15/5,2019-02-28T23:00:00Z,11,5,1,15,1600,800,tisdag,17.978884,59.33073,fordon,0180 2019-01358,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=01358
Alviksvägen,Alviksvägen 5 - 15,Alvik,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid tisdag 08:00-16:00 1/11 - 15/5,2019-02-28T23:00:00Z,5,10,16,31,,,,17.975722,59.332829,fordon,0180 2019-01360,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=01360
Alviksvägen,Alviksvägen 5 - 15,Alvik,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid tisdag 08:00-16:00 1/11 - 15/5,2019-02-28T23:00:00Z,11,5,1,15,1600,800,tisdag,17.975722,59.332829,fordon,0180 2019-01360,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=01360
Ekstigen,Alviksvägen 17 - Ekstigen 3,Alvik,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid tisdag 08:00-16:00 1/11 - 15/5,2019-02-28T23:00:00Z,5,10,16,31,,,,17.975389,59.331811,fordon,0180 2019-01364,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=01364
Hägerstensvägen,Hägerstensvägen 237C - 237A,Hägersten,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid onsdag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,11,5,1,15,1600,800,onsdag,17.979511,59.304522,fordon,0180 2019-04656,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04656
Hägerstensvägen,Hägerstensvägen 237D - 237C,Hägersten,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid onsdag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,5,10,16,31,,,,17.978861,59.304484,fordon,0180 2019-04656,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04656
Hägerstensvägen,Hägerstensvägen 237D - 237C,Hägersten,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid onsdag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,11,5,1,15,1600,800,onsdag,17.978861,59.304484,fordon,0180 2019-04656,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04656
Fredriksonsvägen,Fredriksonsvägen 12 - 6,Hägersten,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid torsdag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,5,10,16,31,,,,17.967936,59.299161,fordon,0180 2019-04649,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04649
Fredriksonsvägen,Fredriksonsvägen 12 - 6,Hägersten,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid torsdag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,11,5,1,15,1600,800,torsdag,17.967936,59.299161,fordon,0180 2019-04649,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04649
Fredriksonsvägen,Fredriksonsvägen 1 - 4,Hägersten,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid torsdag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,5,10,16,31,,,,17.96724,59.300711,fordon,0180 2019-04649,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04649
Fredriksonsvägen,Fredriksonsvägen 1 - 4,Hägersten,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid torsdag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,11,5,1,15,1600,800,torsdag,17.96724,59.300711,fordon,0180 2019-04649,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04649
Källbacken,Källbacken 14 - 18,Hägersten,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid torsdag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,5,10,16,31,,,,17.95566,59.303988,fordon,0180 2019-04671,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04671
Källbacken,Källbacken 14 - 18,Hägersten,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid torsdag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,11,5,1,15,1600,800,torsdag,17.95566,59.303988,fordon,0180 2019-04671,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04671
Anders Lindebergs Väg,Anders Lindebergs Väg 4 - 9,Hägersten,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",,2019-09-01T22:00:00Z,5,10,16,31,,,,17.974882,59.302579,fordon,0180 2019-04675,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04675
Anders Lindebergs Väg,Anders Lindebergs Väg 4 - 9,Hägersten,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",,2019-09-01T22:00:00Z,11,5,1,15,,,,17.974882,59.302579,fordon,0180 2019-04675,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04675
Anders Lindebergs Väg,Anders Lindebergs Väg 4 - 9,Hägersten,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",,2019-09-01T22:00:00Z,11,5,1,15,,,,17.974882,59.302579,fordon,0180 2019-04675,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04675
Haeffnersvägen,Haeffnersvägen 4 - 16,Hägersten,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid tisdag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,5,10,16,31,,,,17.966227,59.303283,fordon,0180 2019-04567,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04567
Haeffnersvägen,Haeffnersvägen 4 - 16,Hägersten,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid tisdag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,11,5,1,15,1600,800,tisdag,17.966227,59.303283,fordon,0180 2019-04567,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04567
Haeffnersvägen,Haeffnersvägen 5 - 4,Hägersten,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid tisdag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,5,10,16,31,,,,17.966039,59.303243,fordon,0180 2019-04567,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04567
Haeffnersvägen,Haeffnersvägen 5 - 4,Hägersten,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid tisdag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,11,5,1,15,1600,800,tisdag,17.966039,59.303243,fordon,0180 2019-04567,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04567
Haeffnersvägen,Haeffnersvägen 41,Hägersten,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid tisdag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,5,10,16,31,,,,17.968444,59.303528,fordon,0180 2019-04567,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04567
Haeffnersvägen,Haeffnersvägen 41,Hägersten,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid tisdag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,11,5,1,15,1600,800,tisdag,17.968444,59.303528,fordon,0180 2019-04567,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04567
Ekstigen,Alviksvägen 17 - Ekstigen 3,Alvik,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid tisdag 08:00-16:00 1/11 - 15/5,2019-02-28T23:00:00Z,11,5,1,15,1600,800,tisdag,17.975389,59.331811,fordon,0180 2019-01364,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=01364
Terrassvägen,Terrassvägen 18 - 11A,Alvik,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid måndag 08:00-16:00 1/11 - 15/5,2019-02-27T23:00:00Z,5,10,16,31,,,,17.977957,59.331005,fordon,0180 2019-00740,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=00740
Terrassvägen,Terrassvägen 18 - 11A,Alvik,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid måndag 08:00-16:00 1/11 - 15/5,2019-02-27T23:00:00Z,11,5,1,15,1600,800,måndag,17.977957,59.331005,fordon,0180 2019-00740,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=00740
Terrassvägen,Terrassvägen 1 - 7,Alvik,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid måndag 08:00-16:00 1/11 - 15/5,2019-02-27T23:00:00Z,5,10,16,31,,,,17.976094,59.330702,fordon,0180 2019-00740,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=00740
Terrassvägen,Terrassvägen 1 - 7,Alvik,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid måndag 08:00-16:00 1/11 - 15/5,2019-02-27T23:00:00Z,11,5,1,15,1600,800,måndag,17.976094,59.330702,fordon,0180 2019-00740,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=00740
Terrassvägen,Terrassvägen 4 - 1,Äppelviken,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid måndag 08:00-16:00 1/11 - 15/5,2019-02-27T23:00:00Z,5,10,16,31,,,,17.975604,59.329559,fordon,0180 2019-00740,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=00740
Terrassvägen,Terrassvägen 4 - 1,Äppelviken,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid måndag 08:00-16:00 1/11 - 15/5,2019-02-27T23:00:00Z,11,5,1,15,1600,800,måndag,17.975604,59.329559,fordon,0180 2019-00740,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=00740
Terrassvägen,Terrassvägen 1,Alvik,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid måndag 08:00-16:00 1/11 - 15/5,2019-02-27T23:00:00Z,5,10,16,31,,,,17.975639,59.330403,fordon,0180 2019-00740,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=00740
Terrassvägen,Terrassvägen 1,Alvik,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid måndag 08:00-16:00 1/11 - 15/5,2019-02-27T23:00:00Z,11,5,1,15,1600,800,måndag,17.975639,59.330403,fordon,0180 2019-00740,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=00740
Anders Lindebergs Väg,Anders Lindebergs Väg 4 - 9,Hägersten,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",,2019-09-01T22:00:00Z,11,5,1,15,1600,800,,17.974882,59.302579,fordon,0180 2019-04675,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04675
Lögarebacken,Lögarebacken 4 - 9,Mälarhöjden,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid torsdag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,5,10,16,31,,,,17.94262,59.301106,fordon,0180 2019-04676,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04676
Lögarebacken,Lögarebacken 4 - 9,Mälarhöjden,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid torsdag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,11,5,1,15,1600,800,torsdag,17.94262,59.301106,fordon,0180 2019-04676,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04676
Gesällbacken,Gesällbacken 11 - 8,Mälarhöjden,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",,2019-09-01T22:00:00Z,5,10,16,31,,,,17.944091,59.299474,fordon,0180 2019-04677,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04677
Gesällbacken,Gesällbacken 11 - 8,Mälarhöjden,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",,2019-09-01T22:00:00Z,11,5,1,15,,,,17.944091,59.299474,fordon,0180 2019-04677,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04677
Gesällbacken,Gesällbacken 11 - 8,Mälarhöjden,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",,2019-09-01T22:00:00Z,11,5,1,15,,,,17.944091,59.299474,fordon,0180 2019-04677,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04677
Gesällbacken,Gesällbacken 11 - 8,Mälarhöjden,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",,2019-09-01T22:00:00Z,11,5,1,15,1600,800,,17.944091,59.299474,fordon,0180 2019-04677,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04677
